,Left_id,Right_id,Score
5462,73694,81142,99.06
5463,73700,72232,99.15
5464,73700,76112,99.15
5465,73702,80560,91.19
5466,73708,76566,96.89
5467,73714,4864,98.93
5468,73714,8069,98.93
5469,73722,84244,100.0
5470,73789,10940,99.0
5471,73793,30455,82.95
5472,73805,83276,90.16
5473,73842,24198,99.27
5474,73847,29204,89.01
5475,73853,40512,84.53
5476,73946,36464,100.0
5477,74002,54394,93.96
5478,74002,56746,93.08
5479,74008,14082,99.01
5480,74011,67459,95.6
5481,74041,39637,100.0
5482,74050,73,83.79
5483,74067,29195,83.41
5484,74073,40132,96.65
5485,74087,12364,97.36
5486,74087,12365,95.67
5487,74100,33625,100.0
5488,74111,71494,99.09
5489,74111,71495,99.09
5490,74113,15583,100.0
5491,74113,15584,100.0
5492,74116,27934,81.25
5493,74117,9197,85.9
5494,74147,46072,98.98
5495,74147,46073,98.98
5496,74165,70972,95.95
5497,74180,67830,84.79
5498,74180,71484,85.72
5499,74191,70901,95.12
5500,74191,71983,89.35
5501,74204,71286,99.19
5502,74212,29496,92.07
5503,74243,53270,88.15
5504,74243,53275,94.27
5505,74266,66388,85.74
5506,74266,66389,85.74
5507,74299,75022,99.23
5508,74301,91234,81.95
5509,74360,32339,95.54
5510,74380,20249,89.1
5511,74387,2284,98.72
5512,74392,62512,94.54
5513,74398,79273,99.03
5514,74419,68741,93.88
5515,74436,86588,92.69
5516,74450,19436,100.0
5517,74450,21898,100.0
5518,74490,64691,100.0
5519,74490,64692,96.33
5520,74503,74911,99.02
5521,74523,70442,80.53
5522,74563,78374,93.15
5523,74572,2293,88.47
5524,74585,82711,93.54
5525,74606,71058,99.12
5526,74635,13231,98.93
5527,74639,67647,92.37
5528,74654,75194,86.13
5529,74688,56250,98.84
5530,74713,54860,94.63
5531,74722,10014,95.48
5532,74726,7635,99.11
5533,74726,10918,99.11
5534,74750,67443,92.4
5535,74754,15274,84.04
5536,74811,82216,99.19
5537,74817,44425,86.02
5538,74826,38407,100.0
5539,74835,52064,100.0
5540,74842,46565,100.0
5541,74842,46568,94.0
5542,74849,19348,95.81
5543,74849,19349,95.81
5544,74858,50727,100.0
5545,74933,81916,97.13
5546,74949,52034,93.66
5547,74995,43294,100.0
5548,75019,25736,95.94
5549,75026,83811,86.83
5550,75039,74701,85.0
5551,75046,90899,99.07
5552,75046,91517,88.18
5553,75046,91529,93.25
5554,75049,6302,90.76
5555,75066,79137,100.0
5556,75067,80193,99.21
5557,75076,21944,91.13
5558,75096,81086,85.77
5559,75116,27912,99.31
5560,75151,10327,87.52
5561,75167,43914,99.06
5562,75210,62363,85.34
5563,75219,73678,97.51
5564,75229,30649,99.07
5565,75232,75311,100.0
5566,75232,75314,97.36
5567,75250,9641,93.79
5568,75329,15474,95.41
5569,75329,15475,95.41
5570,75341,85454,100.0
5571,75349,10898,87.11
5572,75370,26417,99.11
5573,75378,32034,89.16
5574,75409,1507,88.5
5575,75409,4821,80.54
5576,75409,4822,80.54
5577,75409,13115,85.63
5578,75418,70249,99.23
5579,75423,47486,97.48
5580,75423,47487,97.48
5581,75432,50848,93.88
5582,75463,8064,94.45
5583,75463,11454,94.75
5584,75475,83467,98.64
5585,75489,79968,99.33
5586,75490,76038,83.81
5587,75540,31775,98.83
5588,75540,31776,88.92
5589,75584,33807,96.75
5590,75590,30128,81.0
5591,75594,82543,94.22
5592,75594,82814,94.22
5593,75601,5523,81.48
5594,75606,4015,100.0
5595,75606,4016,100.0
5596,75614,34178,99.23
5597,75616,86482,95.94
5598,75616,87249,90.26
5599,75651,69051,99.25
5600,75651,69052,99.25
5601,75654,63059,84.53
5602,75661,27512,81.47
5603,75673,56630,91.3
5604,75673,60230,92.39
5605,75688,76242,96.17
5606,75714,79038,97.08
5607,75719,71534,98.97
5608,75724,80147,81.16
5609,75725,569,92.1
5610,75749,38664,80.03
5611,75749,40129,89.13
5612,75766,61043,93.81
5613,75793,54638,100.0
5614,75840,3750,93.37
5615,75841,69843,92.1
5616,75841,70258,99.1
5617,75881,56604,92.59
5618,75899,78020,89.53
5619,75916,79852,81.91
5620,75930,72543,93.4
5621,75930,72544,93.4
5622,75937,79131,97.39
5623,75951,32361,99.34
5624,75994,76742,90.87
5625,75996,77081,99.09
5626,76016,37850,96.28
5627,76016,37851,96.28
5628,76025,47611,82.16
5629,76028,54920,94.26
5630,76035,66663,88.24
5631,76039,16303,93.47
5632,76045,4403,85.07
5633,76045,5119,85.07
5634,76050,14176,100.0
5635,76050,14182,99.2
5636,76081,82871,90.96
5637,76096,83546,83.56
5638,76103,72350,98.42
5639,76126,74206,88.13
5640,76126,74207,88.13
5641,76141,89757,100.0
5642,76155,85860,96.55
5643,76160,68227,81.78
5644,76160,68228,81.78
5645,76160,77563,96.11
5646,76178,1997,81.31
5647,76204,83998,94.08
5648,76204,85909,94.08
5649,76210,62743,98.82
5650,76223,13226,99.23
5651,76223,16424,96.04
5652,76237,53016,92.47
5653,76250,87334,98.94
5654,76250,87352,95.33
5655,76276,85635,91.25
5656,76283,924,90.45
5657,76377,75744,99.15
5658,76377,75745,99.15
5659,76405,79918,99.02
5660,76423,44055,88.78
5661,76491,27939,98.97
5662,76496,80223,96.11
5663,76521,65961,88.67
5664,76521,69648,96.5
5665,76526,24043,99.05
5666,76529,75710,98.76
5667,76536,1398,86.45
5668,76536,2309,86.45
5669,76536,5285,90.22
5670,76536,5996,90.22
5671,76538,24077,99.14
5672,76556,747,98.95
5673,76589,10797,89.84
5674,76612,45823,96.89
5675,76619,52524,81.53
5676,76631,80388,99.14
5677,76656,19224,82.35
5678,76659,26676,99.02
5679,76671,2204,91.11
5680,76690,82250,97.95
5681,76713,78453,82.28
5682,76725,37627,99.09
5683,76726,24045,98.93
5684,76726,24046,98.93
5685,76737,1620,99.08
5686,76739,75390,92.17
5687,76739,75391,92.17
5688,76760,43657,100.0
5689,76760,43658,100.0
5690,76767,90295,86.71
5691,76814,9757,90.97
5692,76837,71284,95.56
5693,76838,27215,91.94
5694,76838,27218,88.2
5695,76855,52210,98.94
5696,76855,52213,95.35
5697,76856,1101,95.8
5698,76870,38245,94.01
5699,76871,70722,99.44
5700,76871,70732,97.61
5701,76877,2585,99.3
5702,76913,41812,94.52
5703,76936,74254,81.01
5704,76967,8425,87.15
5705,76987,53832,84.09
5706,77005,77970,99.11
5707,77005,77983,99.11
5708,77021,83073,96.43
5709,77021,84047,99.19
5710,77065,42454,86.8
5711,77065,50793,98.88
5712,77085,8724,99.07
5713,77097,29240,91.85
5714,77099,63750,91.6
5715,77107,28799,99.45
5716,77112,50120,100.0
5717,77134,30350,97.71
5718,77168,732,94.29
5719,77168,733,94.29
5720,77202,85272,90.71
5721,77202,85273,90.71
5722,77266,5412,99.06
5723,77272,59475,80.36
5724,77282,56268,96.26
5725,77282,56326,96.26
5726,77284,19007,89.53
5727,77311,73889,100.0
5728,77311,73890,90.09
5729,77321,30446,86.64
5730,77385,22348,91.19
5731,77406,54557,86.85
5732,77423,52313,98.56
5733,77428,71892,99.09
5734,77428,71893,99.09
5735,77433,56453,95.89
5736,77434,67158,100.0
5737,77434,67209,95.46
5738,77448,63084,94.14
5739,77454,80965,98.82
5740,77492,88721,99.14
5741,77495,82911,98.98
5742,77506,5672,89.77
5743,77506,5936,82.11
5744,77568,60244,90.99
5745,77586,57748,84.76
5746,77586,57749,84.76
5747,77607,72196,98.51
5748,77626,71706,88.17
5749,77633,37034,81.47
5750,77634,50456,80.1
5751,77645,81350,99.18
5752,77665,70458,84.12
5753,77697,87599,98.85
5754,77729,60091,96.51
5755,77733,37208,89.18
5756,77764,78948,83.94
5757,77764,80115,99.3
5758,77782,89754,92.42
5759,77796,32612,99.38
5760,77799,87654,91.55
5761,77799,89651,100.0
5762,77801,82314,99.06
5763,77801,82632,99.06
5764,77823,62425,87.34
5765,77823,63192,88.13
5766,77858,20301,98.24
5767,77870,38100,91.89
5768,77904,36170,97.48
5769,77907,67866,82.68
5770,77907,73410,88.22
5771,77915,68244,98.76
5772,77930,53031,88.18
5773,77930,53605,80.9
5774,77931,37285,83.88
5775,77931,37717,92.81
5776,77991,20200,94.34
5777,78071,49237,81.09
5778,78071,50664,85.61
5779,78085,13127,99.18
5780,78085,13128,99.18
5781,78099,24358,99.17
5782,78099,24359,99.17
5783,78139,15990,94.05
5784,78142,39908,99.27
5785,78162,21236,98.29
5786,78193,56143,83.23
5787,78218,52862,97.05
5788,78230,71279,87.92
5789,78241,2034,82.7
5790,78259,20239,81.33
5791,78265,3735,85.0
5792,78284,88197,97.17
5793,78284,88198,97.17
5794,78300,53024,81.33
5795,78308,29669,82.33
5796,78342,20818,100.0
5797,78359,7852,96.19
5798,78364,19913,95.99
5799,78370,88235,99.18
5800,78371,76866,84.09
5801,78393,33490,100.0
5802,78433,57845,92.85
5803,78442,63475,84.06
5804,78443,21395,88.34
5805,78509,83787,96.48
5806,78531,39133,86.38
5807,78533,40277,83.14
5808,78535,30064,93.87
5809,78539,77870,96.22
5810,78559,60665,91.72
5811,78597,46406,98.96
5812,78609,81203,91.94
5813,78611,17135,96.27
5814,78613,69886,94.97
5815,78669,58999,95.63
5816,78713,13764,99.08
5817,78713,13765,99.08
5818,78733,60567,82.78
5819,78735,74222,90.91
5820,78747,21914,94.2
5821,78747,21915,94.2
5822,78787,54519,100.0
5823,78805,8689,90.37
5824,78814,76036,89.46
5825,78819,79330,81.68
5826,78833,21831,98.87
5827,78834,70506,99.13
5828,78851,31623,81.27
5829,78851,31624,95.75
5830,78858,50826,99.22
5831,78880,78556,90.53
5832,78895,66730,100.0
5833,78912,64886,99.04
5834,78948,10003,97.63
5835,78948,10004,97.63
5836,78968,65798,83.13
5837,78988,76204,81.01
5838,78988,77982,89.72
5839,79012,65840,96.29
5840,79027,62379,93.98
5841,79027,62804,93.98
5842,79051,1745,99.1
5843,79070,61512,96.05
5844,79105,33056,87.65
5845,79108,81080,92.17
5846,79108,81081,92.17
5847,79110,60380,83.15
5848,79112,46423,98.89
5849,79134,19966,83.54
5850,79144,90834,98.88
5851,79166,35579,92.68
5852,79169,76578,99.06
5853,79179,85279,80.23
5854,79179,85280,80.23
5855,79194,60465,100.0
5856,79195,30137,97.44
5857,79226,34319,92.42
5858,79272,67654,98.98
5859,79273,4496,90.69
5860,79273,5338,87.69
5861,79292,52746,95.93
5862,79336,4007,90.48
5863,79342,56949,95.33
5864,79369,55986,91.84
5865,79374,75441,83.27
5866,79379,68329,85.16
5867,79383,46658,89.9
5868,79388,3081,93.55
5869,79388,3104,96.89
5870,79405,52282,99.36
5871,79436,75444,90.49
5872,79436,75908,86.36
5873,79449,68238,99.05
5874,79456,37929,99.3
5875,79456,37936,96.07
5876,79465,1390,91.76
5877,79498,86723,87.58
5878,79504,54988,86.74
5879,79531,82424,99.08
5880,79546,23933,85.92
5881,79561,14111,82.45
5882,79589,30061,98.82
5883,79589,30062,98.82
5884,79590,86679,85.87
5885,79590,86680,85.87
5886,79609,81284,94.45
5887,79609,81285,94.45
5888,79625,80870,98.56
5889,79650,63802,83.35
5890,79651,85658,93.08
5891,79684,65604,90.69
5892,79714,73004,81.91
5893,79726,77348,93.24
5894,79731,4694,91.14
5895,79731,6360,87.29
5896,79777,32718,92.74
5897,79777,33597,96.86
5898,79778,86656,92.91
5899,79778,86658,92.06
5900,79785,22129,93.35
5901,79843,626,100.0
5902,79843,847,97.67
5903,79872,46578,83.81
5904,79886,51816,86.15
5905,79894,62988,98.76
5906,79920,23236,83.29
5907,79940,32485,93.08
5908,79957,87453,85.52
5909,79957,89930,81.59
5910,79957,90507,87.78
5911,79960,67943,94.34
5912,79962,37655,100.0
5913,79963,84387,84.15
5914,79965,65759,96.66
5915,79971,9025,100.0
5916,79974,52157,98.98
5917,79974,54999,98.98
5918,79999,4308,93.29
5919,80021,73819,84.19
5920,80024,36003,98.71
5921,80047,2749,95.06
5922,80055,47443,90.61
5923,80055,47449,88.3
5924,80073,52180,99.03
5925,80108,10881,95.68
5926,80173,44949,91.51
5927,80186,8359,96.5
5928,80186,9001,89.23
5929,80202,84146,99.23
5930,80202,84147,99.23
5931,80208,69641,94.61
5932,80208,69642,89.77
5933,80220,53630,87.61
5934,80223,89368,94.9
5935,80225,85889,90.07
5936,80251,52777,94.5
5937,80263,53764,100.0
5938,80285,76509,83.46
5939,80290,67324,85.13
5940,80290,78682,87.55
5941,80337,87617,96.4
5942,80354,70550,88.31
5943,80392,25510,85.56
5944,80398,51735,99.14
5945,80398,52289,100.0
5946,80401,87346,81.85
5947,80401,87347,81.85
5948,80404,30451,83.15
5949,80409,87356,83.34
5950,80436,51885,93.08
5951,80443,91083,96.22
5952,80462,85901,95.38
5953,80463,49854,98.95
5954,80480,9072,98.93
5955,80487,21529,96.95
5956,80487,24061,99.18
5957,80495,30851,82.99
5958,80510,85258,99.12
5959,80510,85259,99.12
5960,80515,87606,92.08
5961,80521,61787,94.54
5962,80521,61875,94.54
5963,80562,29167,87.73
5964,80562,29168,87.73
5965,80574,61345,94.64
5966,80604,64603,82.79
5967,80627,2708,95.2
5968,80638,5018,92.08
5969,80638,5026,81.2
5970,80647,45173,87.39
5971,80666,30431,98.87
5972,80666,30631,100.0
5973,80672,6137,98.74
5974,80710,51557,80.41
5975,80738,30507,80.82
5976,80764,7793,88.33
5977,80771,31757,90.27
5978,80776,24337,98.7
5979,80783,42550,89.21
5980,80789,28422,95.77
5981,80806,76934,98.89
5982,80806,76935,98.89
5983,80828,1050,99.09
5984,80828,1108,99.09
5985,80836,19547,91.54
5986,80837,9751,98.76
5987,80837,9765,98.76
5988,80847,80866,82.09
5989,80847,80867,82.09
5990,80854,39654,99.58
5991,80854,41363,89.12
5992,80855,29876,88.79
5993,80870,56331,98.62
5994,80873,74310,100.0
5995,80873,74311,100.0
5996,80892,8662,98.92
5997,80959,12790,80.25
5998,80999,15906,83.47
5999,81010,90818,83.43
6000,81010,90819,83.43
6001,81013,3320,89.62
6002,81013,4912,89.04
6003,81026,153,94.95
6004,81045,29271,99.11
6005,81045,30495,97.5
6006,81049,67333,98.97
6007,81054,45750,85.08
6008,81068,91074,97.14
6009,81093,11549,84.85
6010,81122,19968,96.56
6011,81138,47458,99.27
6012,81149,16732,82.73
6013,81155,73226,86.66
6014,81162,40751,90.51
6015,81186,85747,98.72
6016,81186,87398,98.72
6017,81192,85664,83.04
6018,81200,65375,93.85
6019,81225,40122,98.75
6020,81230,71270,87.04
6021,81230,74449,83.6
6022,81256,74278,98.95
6023,81279,59764,93.07
6024,81285,23868,88.71
6025,81285,23869,88.71
6026,81292,16170,87.72
6027,81293,9096,84.07
6028,81302,60385,95.65
6029,81304,8105,99.09
6030,81309,70197,86.29
6031,81322,72719,82.24
6032,81391,17800,93.86
6033,81391,18020,93.86
6034,81392,68422,100.0
6035,81395,56579,99.12
6036,81411,71163,85.09
6037,81411,71164,85.09
6038,81424,35592,99.06
6039,81431,58145,84.65
6040,81434,73986,90.02
6041,81434,73991,93.75
6042,81455,88106,99.08
6043,81494,71420,95.25
6044,81504,2132,84.5
6045,81509,33306,92.32
6046,81509,33906,92.32
6047,81531,72572,99.06
6048,81550,89473,88.27
6049,81551,20812,95.14
6050,81551,23234,95.12
6051,81590,77324,88.08
6052,81594,62126,99.01
6053,81598,79678,89.65
6054,81614,16656,96.19
6055,81615,70240,83.34
6056,81619,41171,92.95
6057,81646,52406,80.14
6058,81646,52407,80.14
6059,81703,13287,89.52
6060,81733,61534,99.2
6061,81735,87420,99.07
6062,81738,73753,90.55
6063,81756,71326,85.65
6064,81769,32264,99.05
6065,81779,17021,99.02
6066,81779,17022,99.02
6067,81782,5003,96.13
6068,81811,1413,92.0
6069,81811,1414,92.0
6070,81814,35089,97.97
6071,81898,68227,80.1
6072,81898,68228,80.1
6073,81912,8645,90.67
6074,81925,7924,93.76
6075,81939,79879,97.21
6076,81945,60210,100.0
6077,81968,22259,100.0
6078,81973,39712,98.83
6079,81982,89417,93.21
6080,81985,11625,98.74
6081,81985,11626,98.74
6082,82015,31378,82.36
6083,82015,31381,86.07
6084,82019,73808,88.27
6085,82043,10790,94.45
6086,82045,59407,89.08
6087,82048,91738,86.8
6088,82053,3208,98.93
6089,82063,57790,100.0
6090,82098,12582,80.21
6091,82135,56624,99.21
6092,82135,58379,99.21
6093,82144,30767,94.98
6094,82149,35053,91.15
6095,82150,26951,93.42
6096,82152,17342,96.38
6097,82157,41435,99.35
6098,82164,71129,100.0
6099,82164,73286,90.67
6100,82225,1199,97.15
6101,82225,4337,99.14
6102,82234,62632,98.63
6103,82251,15111,84.48
6104,82268,17224,100.0
6105,82268,17271,99.31
6106,82277,77742,90.25
6107,82297,32309,96.98
6108,82314,62697,87.09
6109,82343,4135,92.68
6110,82354,15633,99.0
6111,82374,79941,99.1
6112,82376,7662,99.33
6113,82398,28364,98.99
6114,82417,85736,99.27
6115,82417,87774,99.27
6116,82420,54191,94.79
6117,82425,83969,99.41
6118,82439,67020,81.15
6119,82458,85586,94.89
6120,82458,85587,91.21
6121,82461,22664,98.66
6122,82491,81206,99.18
6123,82491,82769,82.68
6124,82504,3985,83.31
6125,82504,3986,83.31
6126,82515,71797,88.91
6127,82534,85992,95.58
6128,82534,85993,95.58
6129,82554,17403,96.02
6130,82560,57223,89.0
6131,82575,49800,99.09
6132,82579,3557,89.75
6133,82583,38346,94.65
6134,82589,345,96.7
6135,82611,22659,91.45
6136,82623,42606,87.23
6137,82623,44624,87.23
6138,82624,54969,89.74
6139,82635,50523,94.66
6140,82635,50540,94.66
6141,82661,6013,83.92
6142,82705,3594,93.44
6143,82705,6480,93.44
6144,82706,52885,88.83
6145,82710,73076,86.13
6146,82744,87470,99.07
6147,82803,71341,98.9
6148,82812,67747,94.51
6149,82834,19132,92.43
6150,82843,72158,93.85
6151,82855,19388,95.56
6152,82858,26508,96.3
6153,82917,84029,94.78
6154,82934,68077,97.83
6155,82941,59333,80.25
6156,82947,78414,94.48
6157,82947,78415,94.48
6158,82951,61886,98.97
6159,82968,27065,99.22
6160,82980,45583,99.25
6161,82980,45584,99.25
6162,82987,78890,98.93
6163,82988,57389,91.12
6164,82988,57391,88.76
6165,83003,83876,97.42
6166,83059,59932,86.27
6167,83064,25077,96.73
6168,83065,85990,83.72
6169,83067,73815,88.81
6170,83072,52395,99.3
6171,83078,61925,90.55
6172,83083,7273,98.98
6173,83090,762,88.29
6174,83096,3020,100.0
6175,83107,14507,98.16
6176,83110,80231,100.0
6177,83127,28245,91.21
6178,83127,28246,91.21
6179,83130,798,98.06
6180,83130,4569,80.24
6181,83162,2934,99.19
6182,83162,2935,94.06
6183,83290,164,94.13
6184,83290,165,94.77
6185,83298,68706,94.33
6186,83298,68707,94.33
6187,83383,32882,95.74
6188,83383,32883,100.0
6189,83429,6705,97.52
6190,83434,53431,90.79
6191,83445,80943,83.63
6192,83476,18908,86.27
6193,83476,23081,86.27
6194,83479,83707,87.27
6195,83479,86953,86.48
6196,83491,12590,87.35
6197,83504,37487,83.04
6198,83524,10365,99.02
6199,83571,854,92.74
6200,83574,31259,88.82
6201,83659,13005,81.73
6202,83674,11440,95.73
6203,83680,11502,91.31
6204,83689,47488,96.61
6205,83705,2078,99.07
6206,83771,86157,85.73
6207,83780,88956,99.05
6208,83788,25463,81.25
6209,83795,53149,100.0
6210,83798,1384,99.12
6211,83798,2426,99.12
6212,83821,54224,83.4
6213,83821,54225,87.65
6214,83830,26051,90.44
6215,83839,2676,99.21
6216,83846,12290,99.1
6217,83846,12292,99.1
6218,83876,21725,85.01
6219,83902,15779,83.48
6220,83926,65393,91.73
6221,83926,68551,88.32
6222,83933,37371,80.18
6223,83997,77535,98.85
6224,84013,73064,98.87
6225,84026,29410,99.36
6226,84026,29606,100.0
6227,84028,75202,90.63
6228,84038,78085,100.0
6229,84042,58166,90.39
6230,84062,71029,84.47
6231,84089,83436,94.92
6232,84167,85858,88.6
6233,84167,85859,88.6
6234,84174,76518,100.0
6235,84195,30975,98.77
6236,84195,30977,98.77
6237,84214,79646,92.1
6238,84214,79660,82.0
6239,84219,41518,95.65
6240,84247,53655,82.68
6241,84271,49098,98.77
6242,84280,26570,100.0
6243,84290,33133,93.4
6244,84293,48529,99.2
6245,84313,9785,81.22
6246,84313,9786,81.22
6247,84333,4648,92.01
6248,84333,4649,92.01
6249,84335,3520,100.0
6250,84343,29484,98.79
6251,84347,36410,98.82
6252,84350,77619,94.66
6253,84420,7997,82.39
6254,84420,7998,82.39
6255,84436,24578,98.71
6256,84436,24579,98.71
6257,84443,47081,95.57
6258,84448,69446,83.68
6259,84462,19718,87.84
6260,84476,82436,99.0
6261,84479,78489,99.13
6262,84484,87725,100.0
6263,84484,87726,100.0
6264,84496,19362,99.13
6265,84496,19363,99.13
6266,84499,76498,90.09
6267,84513,86696,99.07
6268,84513,88170,100.0
6269,84532,24976,83.93
6270,84552,77686,83.45
6271,84567,34306,83.53
6272,84576,14109,91.22
6273,84579,20243,99.14
6274,84586,15554,95.41
6275,84590,910,98.49
6276,84604,25909,97.28
6277,84626,1920,99.1
6278,84626,1921,99.1
6279,84683,84528,98.97
6280,84683,84529,98.97
6281,84694,44738,99.27
6282,84694,44739,99.27
6283,84781,81796,96.81
6284,84797,79325,91.26
6285,84799,69788,100.0
6286,84816,22324,100.0
6287,84818,51882,98.99
6288,84818,51884,92.91
6289,84820,25624,90.61
6290,84820,25625,90.61
6291,84852,63987,100.0
6292,84852,63988,98.91
6293,84866,84155,94.65
6294,84866,84156,99.27
6295,84880,61654,85.4
6296,84891,36454,99.33
6297,84895,81880,93.39
6298,84895,81881,93.39
6299,84898,38062,99.22
6300,84955,29309,81.28
6301,84955,29530,81.28
6302,84960,4522,99.23
6303,84971,62064,98.75
6304,84980,7497,94.09
6305,84991,1075,97.19
6306,84997,21904,100.0
6307,85077,83358,99.04
6308,85079,45298,98.92
6309,85080,59416,99.08
6310,85080,59417,99.08
6311,85097,69739,98.48
6312,85097,69740,98.48
6313,85119,3341,84.97
6314,85123,53787,83.48
6315,85126,90972,100.0
6316,85151,47974,98.96
6317,85180,42371,82.54
6318,85180,42372,82.54
6319,85199,90526,87.71
6320,85203,60945,90.23
6321,85210,80094,99.19
6322,85228,88643,81.77
6323,85234,20823,87.48
6324,85235,25428,93.09
6325,85246,9926,99.19
6326,85246,9927,99.19
6327,85248,55618,99.02
6328,85248,57639,86.71
6329,85263,35367,91.72
6330,85265,44433,86.31
6331,85265,44434,86.31
6332,85271,10775,98.82
6333,85312,79026,89.6
6334,85317,79801,98.83
6335,85321,57806,99.11
6336,85335,66128,100.0
6337,85336,91359,89.56
6338,85381,84121,99.2
6339,85385,56108,93.94
6340,85385,56111,91.28
6341,85388,60047,89.14
6342,85404,9730,95.02
6343,85406,81182,81.61
6344,85406,81183,81.61
6345,85407,65745,98.84
6346,85410,59485,88.84
6347,85422,16660,99.08
6348,85422,16671,100.0
6349,85430,67724,91.28
6350,85449,84608,90.5
6351,85449,84609,90.5
6352,85479,55989,96.94
6353,85492,57830,89.99
6354,85493,85480,99.21
6355,85503,6147,91.61
6356,85503,8250,91.61
6357,85507,55860,96.7
6358,85517,91076,93.82
6359,85535,2870,99.2
6360,85537,3190,95.61
6361,85579,87198,99.02
6362,85580,23387,99.29
6363,85580,23950,99.29
6364,85588,559,81.51
6365,85593,81794,85.65
6366,85593,82817,89.31
6367,85595,33482,99.09
6368,85595,34643,93.77
6369,85605,14363,80.81
6370,85624,9097,95.93
6371,85624,9697,99.11
6372,85625,65270,98.51
6373,85628,76849,89.41
6374,85628,79843,94.71
6375,85631,39966,82.66
6376,85670,65769,95.42
6377,85679,52969,98.63
6378,85686,71091,90.66
6379,85686,73170,90.66
6380,85689,84939,99.27
6381,85738,72170,87.84
6382,85752,27087,87.34
6383,85762,5166,89.9
6384,85762,5167,89.9
6385,85798,72265,98.85
6386,85800,63256,99.03
6387,85811,89803,98.73
6388,85825,17901,98.95
6389,85847,17170,85.68
6390,85847,17244,85.68
6391,85849,74793,99.18
6392,85849,74794,99.18
6393,85853,25031,93.65
6394,85858,83062,99.11
6395,85902,34490,95.98
6396,85919,39068,95.83
6397,85920,70137,98.56
6398,85931,76762,83.81
6399,85931,76763,83.81
6400,85964,11144,96.09
6401,85964,11145,96.09
6402,85971,25787,97.6
6403,86008,48244,98.83
6404,86018,50767,100.0
6405,86023,2588,98.45
6406,86023,3545,98.45
6407,86031,80248,98.84
6408,86070,10467,93.21
6409,86088,60971,94.64
6410,86088,60972,94.64
6411,86094,15954,92.68
6412,86107,37432,91.46
6413,86132,69736,88.19
6414,86206,51637,99.22
6415,86225,82564,98.99
6416,86239,71587,88.58
6417,86288,81031,94.23
6418,86288,81032,94.23
6419,86291,83754,92.49
6420,86294,89407,99.06
6421,86294,89408,99.06
6422,86302,41175,92.97
6423,86329,50181,98.71
6424,86332,3987,84.01
6425,86338,78777,98.98
6426,86338,78778,98.98
6427,86339,68011,80.87
6428,86345,60691,80.86
6429,86388,20435,99.11
6430,86388,23037,99.11
6431,86408,64913,99.25
6432,86408,64914,99.25
6433,86411,60539,100.0
6434,86437,67936,99.05
6435,86446,53647,98.8
6436,86446,53648,98.8
6437,86452,10413,84.79
6438,86461,9254,98.81
6439,86487,36800,87.54
6440,86487,37874,90.69
6441,86493,3740,93.34
6442,86499,35968,100.0
6443,86515,79423,92.02
6444,86539,76404,93.3
6445,86550,83346,86.55
6446,86550,84206,95.62
6447,86612,18356,98.94
6448,86612,18357,98.94
6449,86636,22818,87.13
6450,86636,22819,87.13
6451,86646,8990,94.08
6452,86663,3908,100.0
6453,86669,9036,83.52
6454,86677,70243,89.96
6455,86700,4347,92.07
6456,86736,3664,96.75
6457,86736,3665,96.75
6458,86748,20950,82.24
6459,86748,21142,81.49
6460,86757,9883,87.87
6461,86786,17462,93.62
6462,86816,22034,82.4
6463,86826,4389,84.85
6464,86826,5597,84.85
6465,86841,1964,93.41
6466,86841,1965,98.79
6467,86843,16139,99.14
6468,86843,16140,99.14
6469,86878,1045,94.21
6470,86880,84356,81.35
6471,86906,36635,99.4
6472,86906,36636,99.4
6473,86908,44727,99.08
6474,86908,47061,99.08
6475,86956,70286,90.44
6476,86956,70287,90.44
6477,86959,54681,88.92
6478,86962,71630,92.64
6479,86967,81127,88.61
6480,86967,81128,88.61
6481,86970,18997,89.01
6482,86976,62534,99.02
6483,86981,60962,98.7
6484,86981,62442,90.5
6485,86984,62165,99.0
6486,86984,66154,99.0
6487,86986,63875,82.32
6488,86986,63876,82.32
6489,87014,41750,88.3
6490,87014,43641,89.65
6491,87023,47451,88.28
6492,87023,47452,88.28
6493,87036,7029,88.3
6494,87036,7030,88.3
6495,87063,9365,90.45
6496,87085,21419,99.06
6497,87085,23243,99.06
6498,87103,40371,90.84
6499,87103,40372,90.84
6500,87105,26013,99.53
6501,87106,14940,96.13
6502,87112,57166,90.06
6503,87197,65925,90.92
6504,87212,19086,100.0
6505,87236,46399,83.19
6506,87239,78950,99.16
6507,87255,19559,99.24
6508,87268,66259,90.22
6509,87294,8839,98.88
6510,87298,77417,96.18
6511,87298,78772,96.18
6512,87307,6710,99.01
6513,87307,7171,99.01
6514,87340,70271,89.86
6515,87340,70272,89.86
6516,87353,72003,95.45
6517,87362,195,99.32
6518,87369,26322,91.47
6519,87382,68233,100.0
6520,87386,28755,88.38
6521,87386,28761,88.38
6522,87399,9131,86.82
6523,87430,24357,87.75
6524,87436,22127,100.0
6525,87439,75677,98.86
6526,87439,75678,98.86
6527,87442,20737,88.51
6528,87443,18351,87.75
6529,87445,1062,93.67
6530,87450,59337,100.0
6531,87491,7282,86.27
6532,87527,25729,99.21
6533,87532,15450,87.23
6534,87554,12774,80.59
6535,87558,47080,90.77
6536,87561,68541,98.56
6537,87563,83095,96.04
6538,87571,65668,88.73
